,vid_name,label,start_frame,end_frame
1759,Y7QZcr24ye0_00306,17,0,119
1760,Y7QZcr24ye0_00491,17,0,176
1761,eN8umEok9U8_00046,17,0,97
1762,eN8umEok9U8_00136,17,0,51
1763,eN8umEok9U8_00137,17,0,74
1764,fohMq9tOn6E_00082,17,0,100
1765,iv0Gu1VXAgc_00112,17,0,115
1766,iv0Gu1VXAgc_00114,17,0,164
1767,j4gvbjifw14_00005,17,0,137
1768,j4gvbjifw14_00006,17,0,157
1769,j4gvbjifw14_00100,17,0,103
1770,j4gvbjifw14_00188,17,0,143
1771,nOlRwoxsDJ0_00058,17,0,145
1772,nOlRwoxsDJ0_00229,17,0,150
1773,nOlRwoxsDJ0_00280,17,0,152
1774,nOlRwoxsDJ0_00663,17,0,177
1775,siEI_jaSmd4_00064,17,0,62
1776,siEI_jaSmd4_00106,17,0,83
1777,sk8TafuB3lU_00877,17,0,154
1778,uDESPUxbjnI_00033,17,0,100
1779,uDESPUxbjnI_00034,17,0,111
1780,uDESPUxbjnI_00036,17,0,105
1781,uDESPUxbjnI_00154,17,0,152
1782,uDESPUxbjnI_00155,17,0,148
1783,vlfy4cny75s_00038,17,0,123
1784,vlfy4cny75s_00148,17,0,156
1785,zYHstCxnAPA_00122,17,0,96
1786,zYHstCxnAPA_00142,17,0,105
1787,zYHstCxnAPA_00490,17,0,130
1788,zYHstCxnAPA_00572,17,0,144
1789,zYHstCxnAPA_00789,17,0,113
1790,5hXbclLNSNA_00022,18,0,69
1791,5hXbclLNSNA_00023,18,0,112
1792,5i1begTTucc_00075,18,0,79
1793,5i1begTTucc_00076,18,0,86
1794,JzOshOJgofw_00162,18,0,91
1795,JzOshOJgofw_00163,18,0,159
1796,S9aCrmtAV8o_00065,18,0,159
1797,eN8umEok9U8_00155,18,0,162
1798,eN8umEok9U8_00156,18,0,170
1799,j4gvbjifw14_00033,18,0,167
1800,j4gvbjifw14_00053,18,0,132
1801,j4gvbjifw14_00113,18,0,115
1802,j4gvbjifw14_00115,18,0,94
1803,j4gvbjifw14_00117,18,0,157
1804,j4gvbjifw14_00144,18,0,100
1805,j4gvbjifw14_00145,18,0,170
1806,siEI_jaSmd4_00061,18,0,70
1807,sk8TafuB3lU_00455,18,0,158
1808,sk8TafuB3lU_00602,18,0,118
1809,sk8TafuB3lU_00637,18,0,178
1810,zYHstCxnAPA_00234,18,0,154
1811,zYHstCxnAPA_00349,18,0,124
1812,zYHstCxnAPA_00356,18,0,105
1813,3qq031609lA_00000,19,0,138
1814,5V-dKBtmKLI_00010,19,0,46
1815,5V-dKBtmKLI_00117,19,0,125
1816,5V-dKBtmKLI_00118,19,0,177
1817,5V-dKBtmKLI_00119,19,0,70
1818,5V-dKBtmKLI_00120,19,0,109
1819,9jZYYtzYqwE_00004,19,0,80
1820,9jZYYtzYqwE_00033,19,0,179
1821,D8YKHC5hmUs_00000,19,0,114
1822,D8YKHC5hmUs_00002,19,0,131
1823,D8YKHC5hmUs_00004,19,0,106
1824,D8YKHC5hmUs_00005,19,0,88
1825,D8YKHC5hmUs_00006,19,0,128
1826,D8YKHC5hmUs_00014,19,0,79
1827,D8YKHC5hmUs_00015,19,0,118
1828,D8YKHC5hmUs_00017,19,0,81
1829,D8YKHC5hmUs_00018,19,0,111
1830,D8YKHC5hmUs_00019,19,0,123
1831,D8YKHC5hmUs_00020,19,0,93
1832,D8YKHC5hmUs_00021,19,0,106
1833,D8YKHC5hmUs_00024,19,0,90
1834,D8YKHC5hmUs_00025,19,0,118
1835,D8YKHC5hmUs_00027,19,0,113
1836,D8YKHC5hmUs_00033,19,0,117
1837,D8YKHC5hmUs_00034,19,0,132
1838,D8YKHC5hmUs_00035,19,0,118
1839,D8YKHC5hmUs_00227,19,0,97
1840,JzOshOJgofw_00000,19,0,111
1841,JzOshOJgofw_00001,19,0,73
1842,JzOshOJgofw_00002,19,0,157
1843,JzOshOJgofw_00006,19,0,83
1844,JzOshOJgofw_00007,19,0,101
1845,JzOshOJgofw_00055,19,0,146
1846,JzOshOJgofw_00056,19,0,153
1847,JzOshOJgofw_00101,19,0,116
1848,LkluZoNfKu8_00000,19,0,80
1849,LkluZoNfKu8_00093,19,0,131
1850,OFxuiqI5G44_00221,19,0,168
1851,OFxuiqI5G44_00227,19,0,125
1852,VNvb5oLOpLg_00006,19,0,135
1853,VNvb5oLOpLg_00011,19,0,149
1854,VNvb5oLOpLg_00019,19,0,168
1855,VNvb5oLOpLg_00047,19,0,170
1856,VNvb5oLOpLg_00049,19,0,146
1857,VNvb5oLOpLg_00051,19,0,98
1858,VNvb5oLOpLg_00053,19,0,148
1859,VNvb5oLOpLg_00065,19,0,155
1860,VNvb5oLOpLg_00073,19,0,150
1861,VNvb5oLOpLg_00133,19,0,131
1862,VNvb5oLOpLg_00207,19,0,168
1863,VNvb5oLOpLg_00573,19,0,84
1864,VNvb5oLOpLg_00595,19,0,125
1865,Y7QZcr24ye0_00014,19,0,179
1866,Y7QZcr24ye0_00022,19,0,127
1867,Y7QZcr24ye0_00024,19,0,109
1868,Y7QZcr24ye0_00035,19,0,170
1869,Y7QZcr24ye0_00041,19,0,111
1870,Y7QZcr24ye0_00043,19,0,120
1871,Y7QZcr24ye0_00045,19,0,114
1872,Y7QZcr24ye0_00051,19,0,86
1873,Y7QZcr24ye0_00085,19,0,107
1874,Y7QZcr24ye0_00093,19,0,122
1875,Y7QZcr24ye0_00113,19,0,107
1876,Y7QZcr24ye0_00604,19,0,112
1877,Y7QZcr24ye0_00643,19,0,151
1878,Z_uFnDg-a4I_00006,19,0,78
1879,db7DmpqzGmc_00000,19,0,104
1880,db7DmpqzGmc_00001,19,0,173
1881,db7DmpqzGmc_00002,19,0,174
1882,db7DmpqzGmc_00145,19,0,68
1883,db7DmpqzGmc_00147,19,0,114
1884,eN8umEok9U8_00024,19,0,94
1885,eN8umEok9U8_00025,19,0,146
1886,eN8umEok9U8_00033,19,0,128
1887,eN8umEok9U8_00037,19,0,86
1888,eN8umEok9U8_00038,19,0,165
1889,eN8umEok9U8_00039,19,0,145
1890,eN8umEok9U8_00040,19,0,168
1891,eN8umEok9U8_00057,19,0,126
1892,eN8umEok9U8_00058,19,0,115
1893,eN8umEok9U8_00080,19,0,142
1894,eN8umEok9U8_00081,19,0,155
1895,fohMq9tOn6E_00071,19,0,101
1896,fohMq9tOn6E_00095,19,0,75
1897,fohMq9tOn6E_00096,19,0,104
1898,nOlRwoxsDJ0_00008,19,0,118
1899,nOlRwoxsDJ0_00010,19,0,152
1900,nOlRwoxsDJ0_00028,19,0,134
1901,nOlRwoxsDJ0_00030,19,0,144
1902,nOlRwoxsDJ0_00034,19,0,140
1903,nOlRwoxsDJ0_00036,19,0,145
1904,nOlRwoxsDJ0_00043,19,0,177
1905,nOlRwoxsDJ0_00051,19,0,139
1906,nOlRwoxsDJ0_00111,19,0,162
1907,siEI_jaSmd4_00001,19,0,55
1908,siEI_jaSmd4_00002,19,0,54
1909,siEI_jaSmd4_00006,19,0,59
1910,siEI_jaSmd4_00007,19,0,63
1911,siEI_jaSmd4_00009,19,0,53
1912,siEI_jaSmd4_00011,19,0,71
1913,siEI_jaSmd4_00018,19,0,94
1914,siEI_jaSmd4_00082,19,0,114
1915,sk8TafuB3lU_00002,19,0,130
1916,sk8TafuB3lU_00020,19,0,96
1917,sk8TafuB3lU_00023,19,0,150
1918,sk8TafuB3lU_00025,19,0,115
1919,sk8TafuB3lU_00057,19,0,113
1920,sk8TafuB3lU_00069,19,0,139
1921,sk8TafuB3lU_00101,19,0,135
1922,uDESPUxbjnI_00012,19,0,82
1923,uDESPUxbjnI_00134,19,0,63
1924,vlfy4cny75s_00000,19,0,132
1925,vlfy4cny75s_00174,19,0,58
1926,vlfy4cny75s_00175,19,0,120
1927,vlfy4cny75s_00176,19,0,166
1928,zYHstCxnAPA_00117,19,0,146
1929,zYHstCxnAPA_00387,19,0,124
1930,zYHstCxnAPA_00402,19,0,149
1931,zYHstCxnAPA_00411,19,0,115
1932,zYHstCxnAPA_00444,19,0,136
1933,zYHstCxnAPA_00564,19,0,132
1934,zbAC7t15q3k_00006,19,0,68
1935,zbAC7t15q3k_00008,19,0,110
1936,zbAC7t15q3k_00016,19,0,49
1937,zbAC7t15q3k_00017,19,0,146
1938,zbAC7t15q3k_00026,19,0,137
1939,D8YKHC5hmUs_00059,20,0,111
1940,D8YKHC5hmUs_00120,20,0,156
1941,D8YKHC5hmUs_00131,20,0,92
1942,D8YKHC5hmUs_00151,20,0,156
1943,D8YKHC5hmUs_00186,20,0,73
1944,VNvb5oLOpLg_00763,20,0,107
1945,c7FHotPDZIw_00101,20,0,139
1946,c7FHotPDZIw_00102,20,0,126
1947,fohMq9tOn6E_00034,20,0,103
1948,fohMq9tOn6E_00058,20,0,66
1949,fohMq9tOn6E_00111,20,0,83
1950,siEI_jaSmd4_00040,20,0,42
1951,siEI_jaSmd4_00045,20,0,66
1952,sk8TafuB3lU_00825,20,0,177
1953,sk8TafuB3lU_00879,20,0,124
1954,2x00lRzlTVQ_00065,21,0,131
1955,2x00lRzlTVQ_00081,21,0,169
1956,2x00lRzlTVQ_00130,21,0,107
1957,3N1kUtqJ25A_00002,21,0,157
1958,3N1kUtqJ25A_00021,21,0,140
1959,3N1kUtqJ25A_00078,21,0,136
1960,3N1kUtqJ25A_00136,21,0,118
1961,3PLiUG_DuC8_00091,21,0,115
1962,3PLiUG_DuC8_00165,21,0,125
1963,3PLiUG_DuC8_00166,21,0,177
1964,3PLiUG_DuC8_00205,21,0,146
1965,3PLiUG_DuC8_00245,21,0,124
1966,3PLiUG_DuC8_00269,21,0,75
1967,3PLiUG_DuC8_00271,21,0,144
1968,3qq031609lA_00020,21,0,106
1969,3qq031609lA_00030,21,0,65
1970,5V-dKBtmKLI_00058,21,0,105
1971,5hXbclLNSNA_00006,21,0,112
1972,5hXbclLNSNA_00028,21,0,138
1973,5i1begTTucc_00004,21,0,118
1974,5i1begTTucc_00012,21,0,154
1975,5i1begTTucc_00016,21,0,60
1976,5i1begTTucc_00017,21,0,76
1977,5i1begTTucc_00058,21,0,122
1978,5i1begTTucc_00059,21,0,154
1979,5i1begTTucc_00069,21,0,112
1980,5i1begTTucc_00070,21,0,149
1981,6wVdnLa3Tes_00006,21,0,123
1982,6wVdnLa3Tes_00007,21,0,172
1983,6wVdnLa3Tes_00009,21,0,130
1984,6wVdnLa3Tes_00010,21,0,158
1985,6wVdnLa3Tes_00057,21,0,111
1986,6wVdnLa3Tes_00058,21,0,163
1987,6wVdnLa3Tes_00059,21,0,159
1988,6wVdnLa3Tes_00206,21,0,137
1989,6wVdnLa3Tes_00224,21,0,86
1990,6wVdnLa3Tes_00225,21,0,107
1991,6wVdnLa3Tes_00233,21,0,89
1992,6wVdnLa3Tes_00234,21,0,178
1993,6wVdnLa3Tes_00236,21,0,134
1994,6wVdnLa3Tes_00237,21,0,157
1995,6wVdnLa3Tes_00239,21,0,119
1996,6wVdnLa3Tes_00240,21,0,143
1997,6wVdnLa3Tes_00242,21,0,163
1998,6wVdnLa3Tes_00244,21,0,156
1999,6wVdnLa3Tes_00248,21,0,95
2000,6wVdnLa3Tes_00249,21,0,142
2001,6wVdnLa3Tes_00254,21,0,56
2002,6wVdnLa3Tes_00264,21,0,118
2003,6wVdnLa3Tes_00270,21,0,103
2004,9BC6ssCjyfg_00057,21,0,101
2005,9BC6ssCjyfg_00072,21,0,85
2006,9BC6ssCjyfg_00074,21,0,165
2007,9BC6ssCjyfg_00078,21,0,95
2008,9BC6ssCjyfg_00081,21,0,44
2009,9BC6ssCjyfg_00082,21,0,149
2010,9BC6ssCjyfg_00083,21,0,133
2011,9BC6ssCjyfg_00240,21,0,80
2012,9BC6ssCjyfg_00246,21,0,119
2013,9BC6ssCjyfg_00247,21,0,175
2014,9jZYYtzYqwE_00047,21,0,89
2015,9jZYYtzYqwE_00073,21,0,99
2016,9jZYYtzYqwE_00075,21,0,133
2017,9jZYYtzYqwE_00083,21,0,102
2018,9jZYYtzYqwE_00084,21,0,116
2019,9jZYYtzYqwE_00099,21,0,143
2020,9jZYYtzYqwE_00100,21,0,138
2021,9jZYYtzYqwE_00101,21,0,115
2022,DB4lpBDPnTY_00013,21,0,107
2023,DB4lpBDPnTY_00019,21,0,97
2024,DB4lpBDPnTY_00045,21,0,63
2025,JzOshOJgofw_00153,21,0,127
2026,JzOshOJgofw_00154,21,0,164
2027,JzOshOJgofw_00202,21,0,125
2028,JzOshOJgofw_00203,21,0,117
2029,JzOshOJgofw_00280,21,0,92
2030,JzOshOJgofw_00281,21,0,140
2031,JzOshOJgofw_00282,21,0,113
2032,JzOshOJgofw_00283,21,0,155
2033,JzOshOJgofw_00284,21,0,126
2034,JzOshOJgofw_00285,21,0,108
2035,JzOshOJgofw_00286,21,0,55
2036,JzOshOJgofw_00287,21,0,140
2037,JzOshOJgofw_00290,21,0,149
2038,LkluZoNfKu8_00035,21,0,105
2039,LkluZoNfKu8_00036,21,0,176
2040,LkluZoNfKu8_00064,21,0,50
2041,LkluZoNfKu8_00070,21,0,138
2042,LkluZoNfKu8_00074,21,0,39
2043,LkluZoNfKu8_00075,21,0,94
2044,LkluZoNfKu8_00076,21,0,101
2045,LkluZoNfKu8_00077,21,0,140
2046,LkluZoNfKu8_00078,21,0,45
2047,LkluZoNfKu8_00084,21,0,89
2048,LkluZoNfKu8_00127,21,0,122
2049,OFxuiqI5G44_00290,21,0,179
2050,OFxuiqI5G44_00396,21,0,124
2051,OFxuiqI5G44_00408,21,0,121
2052,OVzt2rsfMc0_00003,21,0,49
2053,OVzt2rsfMc0_00004,21,0,111
2054,OVzt2rsfMc0_00061,21,0,104
2055,OVzt2rsfMc0_00062,21,0,128
2056,OVzt2rsfMc0_00073,21,0,92
2057,OVzt2rsfMc0_00074,21,0,157
2058,OVzt2rsfMc0_00075,21,0,96
2059,OVzt2rsfMc0_00120,21,0,83
2060,OVzt2rsfMc0_00121,21,0,120
2061,OVzt2rsfMc0_00148,21,0,122
2062,OVzt2rsfMc0_00149,21,0,157
2063,OVzt2rsfMc0_00150,21,0,122
2064,OVzt2rsfMc0_00157,21,0,115
2065,OVzt2rsfMc0_00158,21,0,160
2066,OVzt2rsfMc0_00269,21,0,48
2067,OVzt2rsfMc0_00270,21,0,134
2068,OVzt2rsfMc0_00346,21,0,57
2069,OVzt2rsfMc0_00355,21,0,130
2070,OVzt2rsfMc0_00356,21,0,154
2071,OVzt2rsfMc0_00359,21,0,129
2072,OVzt2rsfMc0_00360,21,0,160
2073,OVzt2rsfMc0_00361,21,0,112
2074,OVzt2rsfMc0_00362,21,0,131
2075,OVzt2rsfMc0_00364,21,0,96
2076,OVzt2rsfMc0_00365,21,0,160
2077,OVzt2rsfMc0_00366,21,0,121
2078,OVzt2rsfMc0_00367,21,0,98
2079,OVzt2rsfMc0_00368,21,0,155
2080,OVzt2rsfMc0_00369,21,0,121
2081,OVzt2rsfMc0_00370,21,0,94
2082,OVzt2rsfMc0_00372,21,0,110
2083,OVzt2rsfMc0_00373,21,0,137
2084,OVzt2rsfMc0_00375,21,0,110
2085,OVzt2rsfMc0_00376,21,0,93
2086,OVzt2rsfMc0_00387,21,0,114
2087,OVzt2rsfMc0_00388,21,0,171
2088,OVzt2rsfMc0_00396,21,0,120
2089,OVzt2rsfMc0_00397,21,0,151
2090,OVzt2rsfMc0_00399,21,0,54
2091,OVzt2rsfMc0_00400,21,0,133
2092,OVzt2rsfMc0_00412,21,0,123
2093,S9aCrmtAV8o_00167,21,0,142
2094,TeboS8s_00w_00055,21,0,110
2095,TeboS8s_00w_00065,21,0,160
2096,VNvb5oLOpLg_00334,21,0,152
2097,VNvb5oLOpLg_00354,21,0,169
2098,VNvb5oLOpLg_00418,21,0,154
2099,VNvb5oLOpLg_00521,21,0,148
2100,VNvb5oLOpLg_00535,21,0,100
2101,_8Vy3dlHg2w_00082,21,0,115
2102,_8Vy3dlHg2w_00083,21,0,121
2103,_8Vy3dlHg2w_00084,21,0,138
2104,_8Vy3dlHg2w_00159,21,0,107
2105,_8Vy3dlHg2w_00161,21,0,125
2106,_8Vy3dlHg2w_00173,21,0,61
2107,_8Vy3dlHg2w_00179,21,0,150
2108,_8Vy3dlHg2w_00182,21,0,52
2109,_8Vy3dlHg2w_00207,21,0,52
2110,_8Vy3dlHg2w_00208,21,0,57
2111,_8Vy3dlHg2w_00209,21,0,96
2112,_lmT4WlK7G0_00066,21,0,154
2113,_lmT4WlK7G0_00067,21,0,177
2114,_lmT4WlK7G0_00080,21,0,162
2115,_lmT4WlK7G0_00108,21,0,156
2116,_lmT4WlK7G0_00119,21,0,148
2117,_lmT4WlK7G0_00120,21,0,161
2118,_lmT4WlK7G0_00121,21,0,108
2119,_tigfCJFLZg_00024,21,0,118
2120,_tigfCJFLZg_00025,21,0,177
2121,aektxm8cLdo_00003,21,0,87
2122,aektxm8cLdo_00004,21,0,106
2123,aektxm8cLdo_00005,21,0,156
2124,aektxm8cLdo_00023,21,0,80
2125,aektxm8cLdo_00024,21,0,78
2126,aektxm8cLdo_00029,21,0,173
2127,aektxm8cLdo_00030,21,0,176
2128,aektxm8cLdo_00031,21,0,163
2129,aektxm8cLdo_00032,21,0,85
2130,aektxm8cLdo_00033,21,0,127
2131,c7FHotPDZIw_00093,21,0,97
2132,c7FHotPDZIw_00095,21,0,144
2133,c7FHotPDZIw_00096,21,0,167
2134,cYkUl8MrXgA_00047,21,0,91
2135,db7DmpqzGmc_00088,21,0,164
2136,db7DmpqzGmc_00108,21,0,98
2137,db7DmpqzGmc_00119,21,0,138
2138,db7DmpqzGmc_00120,21,0,175
2139,db7DmpqzGmc_00121,21,0,53
2140,db7DmpqzGmc_00123,21,0,166
2141,db7DmpqzGmc_00124,21,0,108
2142,db7DmpqzGmc_00125,21,0,173
2143,db7DmpqzGmc_00131,21,0,134
2144,db7DmpqzGmc_00137,21,0,145
2145,db7DmpqzGmc_00193,21,0,118
2146,db7DmpqzGmc_00194,21,0,153
2147,ddV_Cpszpls_00058,21,0,128
2148,ddV_Cpszpls_00087,21,0,153
2149,ddV_Cpszpls_00104,21,0,161
2150,ddV_Cpszpls_00112,21,0,170
2151,ddV_Cpszpls_00120,21,0,131
2152,ddV_Cpszpls_00199,21,0,158
2153,ddV_Cpszpls_00207,21,0,133
2154,ddV_Cpszpls_00210,21,0,78
2155,eN8umEok9U8_00173,21,0,110
2156,eN8umEok9U8_00174,21,0,160
2157,eN8umEok9U8_00181,21,0,102
2158,egsanPCCIzQ_00018,21,0,94
2159,egsanPCCIzQ_00084,21,0,124
2160,egsanPCCIzQ_00120,21,0,159
2161,fohMq9tOn6E_00115,21,0,162
2162,iv0Gu1VXAgc_00012,21,0,123
2163,iv0Gu1VXAgc_00013,21,0,120
2164,iv0Gu1VXAgc_00042,21,0,161
2165,iv0Gu1VXAgc_00060,21,0,117
2166,iv0Gu1VXAgc_00062,21,0,174
2167,iv0Gu1VXAgc_00106,21,0,112
2168,iv0Gu1VXAgc_00133,21,0,164
2169,iv0Gu1VXAgc_00136,21,0,167
2170,iv0Gu1VXAgc_00138,21,0,147
2171,iv0Gu1VXAgc_00171,21,0,168
2172,iv0Gu1VXAgc_00221,21,0,176
2173,iv0Gu1VXAgc_00225,21,0,127
2174,iv0Gu1VXAgc_00227,21,0,148
2175,iv0Gu1VXAgc_00251,21,0,101
2176,iv0Gu1VXAgc_00252,21,0,172
2177,k1F4LHeYhBs_00131,21,0,177
2178,k1F4LHeYhBs_00152,21,0,161
2179,k1F4LHeYhBs_00164,21,0,132
2180,k1F4LHeYhBs_00193,21,0,145
2181,k1F4LHeYhBs_00246,21,0,126
2182,mGbuP7nT2ck_00000,21,0,94
2183,mGbuP7nT2ck_00001,21,0,139
2184,nOlRwoxsDJ0_00400,21,0,143
2185,nOlRwoxsDJ0_00432,21,0,149
2186,ozbr742-Trc_00002,21,0,98
2187,ozbr742-Trc_00004,21,0,72
2188,ozbr742-Trc_00015,21,0,122
2189,sk8TafuB3lU_00594,21,0,76
2190,uDESPUxbjnI_00103,21,0,120
2191,uDESPUxbjnI_00118,21,0,61
2192,uDESPUxbjnI_00119,21,0,95
2193,vlfy4cny75s_00110,21,0,132
2194,vlfy4cny75s_00124,21,0,158
2195,xbQCwTHcGN8_00013,21,0,81
2196,xbQCwTHcGN8_00014,21,0,163
2197,zYHstCxnAPA_00551,21,0,138
2198,zYHstCxnAPA_00667,21,0,139
2199,zYHstCxnAPA_00795,21,0,118
2200,zYHstCxnAPA_00815,21,0,119
2201,2x00lRzlTVQ_00067,22,0,169
2202,2x00lRzlTVQ_00080,22,0,133
2203,2x00lRzlTVQ_00095,22,0,112
2204,2x00lRzlTVQ_00125,22,0,88
2205,2x00lRzlTVQ_00132,22,0,64
2206,2x00lRzlTVQ_00133,22,0,177
2207,3PLiUG_DuC8_00023,22,0,92
2208,3PLiUG_DuC8_00042,22,0,173
2209,3PLiUG_DuC8_00103,22,0,109
2210,3PLiUG_DuC8_00127,22,0,176
2211,3PLiUG_DuC8_00142,22,0,88
2212,3PLiUG_DuC8_00180,22,0,53
2213,3PLiUG_DuC8_00181,22,0,75
2214,3PLiUG_DuC8_00182,22,0,152
2215,3PLiUG_DuC8_00196,22,0,125
2216,3PLiUG_DuC8_00259,22,0,91
2217,3PLiUG_DuC8_00263,22,0,112
2218,3PLiUG_DuC8_00300,22,0,77
2219,3PLiUG_DuC8_00338,22,0,98
2220,3PLiUG_DuC8_00339,22,0,171
2221,3PLiUG_DuC8_00340,22,0,117
2222,3PLiUG_DuC8_00352,22,0,60
2223,3qq031609lA_00038,22,0,132
2224,5i1begTTucc_00034,22,0,140
2225,5i1begTTucc_00035,22,0,144
2226,5i1begTTucc_00073,22,0,100
2227,5i1begTTucc_00074,22,0,146
2228,5i1begTTucc_00083,22,0,155
2229,9BC6ssCjyfg_00084,22,0,78
2230,9BC6ssCjyfg_00103,22,0,165
2231,9BC6ssCjyfg_00123,22,0,123
2232,9BC6ssCjyfg_00129,22,0,106
2233,9BC6ssCjyfg_00154,22,0,114
2234,9BC6ssCjyfg_00155,22,0,149
2235,9BC6ssCjyfg_00157,22,0,78
2236,9BC6ssCjyfg_00254,22,0,72
2237,Bb0ZiYVNtDs_00023,22,0,107
2238,Bb0ZiYVNtDs_00035,22,0,122
2239,Bb0ZiYVNtDs_00036,22,0,162
2240,Bb0ZiYVNtDs_00037,22,0,107
2241,Bb0ZiYVNtDs_00070,22,0,126
2242,Bb0ZiYVNtDs_00071,22,0,117
2243,Bb0ZiYVNtDs_00072,22,0,94
2244,Bb0ZiYVNtDs_00120,22,0,117
2245,Bb0ZiYVNtDs_00121,22,0,179
2246,Bb0ZiYVNtDs_00122,22,0,118
2247,Bb0ZiYVNtDs_00142,22,0,87
2248,Bb0ZiYVNtDs_00143,22,0,148
2249,Bb0ZiYVNtDs_00188,22,0,126
2250,Bb0ZiYVNtDs_00189,22,0,167
2251,Bb0ZiYVNtDs_00195,22,0,162
2252,Bb0ZiYVNtDs_00198,22,0,111
2253,Bb0ZiYVNtDs_00199,22,0,133
2254,Bb0ZiYVNtDs_00200,22,0,91
2255,Bb0ZiYVNtDs_00201,22,0,109
2256,Bb0ZiYVNtDs_00202,22,0,175
2257,Z_uFnDg-a4I_00073,22,0,136
2258,_tigfCJFLZg_00085,22,0,88
2259,_tigfCJFLZg_00102,22,0,89
2260,_tigfCJFLZg_00104,22,0,154
2261,_tigfCJFLZg_00109,22,0,119
2262,_tigfCJFLZg_00110,22,0,93
2263,_tigfCJFLZg_00111,22,0,112
2264,_tigfCJFLZg_00120,22,0,52
2265,_tigfCJFLZg_00129,22,0,69
2266,_tigfCJFLZg_00131,22,0,131
2267,_tigfCJFLZg_00166,22,0,103
2268,_tigfCJFLZg_00167,22,0,158
2269,_tigfCJFLZg_00199,22,0,105
2270,_tigfCJFLZg_00200,22,0,154
2271,_tigfCJFLZg_00202,22,0,119
2272,_tigfCJFLZg_00204,22,0,157
2273,_tigfCJFLZg_00208,22,0,120
2274,_tigfCJFLZg_00209,22,0,172
2275,_tigfCJFLZg_00218,22,0,117
2276,_tigfCJFLZg_00219,22,0,145
2277,_tigfCJFLZg_00220,22,0,143
2278,_tigfCJFLZg_00237,22,0,106
2279,_tigfCJFLZg_00239,22,0,111
2280,_tigfCJFLZg_00249,22,0,145
2281,_tigfCJFLZg_00279,22,0,58
2282,_tigfCJFLZg_00314,22,0,83
2283,_tigfCJFLZg_00315,22,0,162
2284,_tigfCJFLZg_00327,22,0,168
2285,_tigfCJFLZg_00386,22,0,66
2286,_tigfCJFLZg_00398,22,0,94
2287,_tigfCJFLZg_00399,22,0,45
2288,_tigfCJFLZg_00400,22,0,90
2289,_tigfCJFLZg_00401,22,0,102
2290,_tigfCJFLZg_00447,22,0,136
2291,_tigfCJFLZg_00480,22,0,114
2292,_tigfCJFLZg_00481,22,0,168
2293,_tigfCJFLZg_00482,22,0,135
2294,_tigfCJFLZg_00486,22,0,114
2295,_tigfCJFLZg_00489,22,0,69
2296,_tigfCJFLZg_00490,22,0,169
2297,_tigfCJFLZg_00491,22,0,92
2298,_tigfCJFLZg_00499,22,0,103
2299,_tigfCJFLZg_00500,22,0,167
2300,_tigfCJFLZg_00516,22,0,162
2301,_tigfCJFLZg_00521,22,0,126
2302,_tigfCJFLZg_00522,22,0,160
2303,c7FHotPDZIw_00087,22,0,107
2304,ddV_Cpszpls_00138,22,0,57
2305,ddV_Cpszpls_00139,22,0,160
2306,ddV_Cpszpls_00200,22,0,175
2307,k1F4LHeYhBs_00231,22,0,179
2308,kVT_sNgYBAE_00004,22,0,109
2309,kVT_sNgYBAE_00006,22,0,87
2310,kVT_sNgYBAE_00046,22,0,91
2311,kVT_sNgYBAE_00049,22,0,145
2312,kVT_sNgYBAE_00059,22,0,44
2313,kVT_sNgYBAE_00060,22,0,59
2314,kVT_sNgYBAE_00061,22,0,126
2315,kVT_sNgYBAE_00063,22,0,84
2316,kVT_sNgYBAE_00079,22,0,82
2317,kVT_sNgYBAE_00080,22,0,138
2318,kVT_sNgYBAE_00104,22,0,108
2319,l6ZoMjD1UtA_00007,22,0,62
2320,l6ZoMjD1UtA_00008,22,0,137
2321,l6ZoMjD1UtA_00009,22,0,166
2322,l6ZoMjD1UtA_00017,22,0,156
2323,l6ZoMjD1UtA_00057,22,0,96
2324,l6ZoMjD1UtA_00096,22,0,62
2325,l6ZoMjD1UtA_00097,22,0,65
2326,l6ZoMjD1UtA_00098,22,0,116
2327,l6ZoMjD1UtA_00099,22,0,160
2328,l6ZoMjD1UtA_00103,22,0,95
2329,l6ZoMjD1UtA_00104,22,0,141
2330,l6ZoMjD1UtA_00106,22,0,106
2331,l6ZoMjD1UtA_00148,22,0,67
2332,l6ZoMjD1UtA_00149,22,0,130
2333,l6ZoMjD1UtA_00157,22,0,98
2334,mGbuP7nT2ck_00034,22,0,69
2335,mGbuP7nT2ck_00035,22,0,131
2336,mGbuP7nT2ck_00098,22,0,74
2337,mGbuP7nT2ck_00099,22,0,117
2338,mGbuP7nT2ck_00104,22,0,89
2339,mGbuP7nT2ck_00105,22,0,103
2340,mGbuP7nT2ck_00116,22,0,61
2341,mGbuP7nT2ck_00118,22,0,96
2342,mGbuP7nT2ck_00120,22,0,59
2343,sk8TafuB3lU_00499,22,0,137
2344,vlfy4cny75s_00056,22,0,112
2345,vlfy4cny75s_00057,22,0,176
2346,vlfy4cny75s_00106,22,0,144
2347,vlfy4cny75s_00107,22,0,172
2348,vlfy4cny75s_00108,22,0,61
2349,vlfy4cny75s_00109,22,0,102
2350,vlfy4cny75s_00111,22,0,83
2351,vlfy4cny75s_00112,22,0,142
2352,vlfy4cny75s_00123,22,0,133
2353,xbQCwTHcGN8_00040,22,0,157
