,vid_name,label,start_frame,end_frame,exists
1584,OFxuiqI5G44_00303,7,0,210,FALSE
1585,OFxuiqI5G44_00304,7,0,249,FALSE
1586,OFxuiqI5G44_00333,7,0,463,FALSE
1587,OFxuiqI5G44_00334,7,0,250,FALSE
1588,OFxuiqI5G44_00335,7,0,296,FALSE
1589,OFxuiqI5G44_00342,7,0,389,FALSE
1590,OFxuiqI5G44_00343,7,0,243,FALSE
1591,OFxuiqI5G44_00344,7,0,228,FALSE
1592,OFxuiqI5G44_00351,7,0,175,FALSE
1593,OFxuiqI5G44_00352,7,0,204,FALSE
1594,OFxuiqI5G44_00353,7,0,191,FALSE
1595,OFxuiqI5G44_00354,7,0,127,TRUE
1596,OFxuiqI5G44_00355,7,0,206,FALSE
1597,OFxuiqI5G44_00356,7,0,197,FALSE
1598,OFxuiqI5G44_00405,7,0,124,FALSE
1599,OFxuiqI5G44_00406,7,0,225,FALSE
1600,OFxuiqI5G44_00407,7,0,209,FALSE
1601,OVzt2rsfMc0_00022,7,0,71,TRUE
1602,OVzt2rsfMc0_00023,7,0,225,FALSE
1603,OVzt2rsfMc0_00024,7,0,61,TRUE
1604,OVzt2rsfMc0_00025,7,0,139,TRUE
1605,OVzt2rsfMc0_00026,7,0,215,FALSE
1606,OVzt2rsfMc0_00027,7,0,93,TRUE
1607,OVzt2rsfMc0_00028,7,0,131,TRUE
1608,OVzt2rsfMc0_00029,7,0,64,FALSE
1609,OVzt2rsfMc0_00036,7,0,61,TRUE
1610,OVzt2rsfMc0_00037,7,0,123,TRUE
1611,OVzt2rsfMc0_00064,7,0,57,TRUE
1612,OVzt2rsfMc0_00065,7,0,139,FALSE
1613,OVzt2rsfMc0_00066,7,0,82,FALSE
1614,OVzt2rsfMc0_00076,7,0,41,TRUE
1615,OVzt2rsfMc0_00077,7,0,121,TRUE
1616,OVzt2rsfMc0_00078,7,0,65,FALSE
1617,OVzt2rsfMc0_00087,7,0,111,TRUE
1618,OVzt2rsfMc0_00088,7,0,162,TRUE
1619,OVzt2rsfMc0_00114,7,0,98,TRUE
1620,OVzt2rsfMc0_00115,7,0,143,FALSE
1621,OVzt2rsfMc0_00116,7,0,87,FALSE
1622,OVzt2rsfMc0_00130,7,0,80,TRUE
1623,OVzt2rsfMc0_00131,7,0,187,FALSE
1624,OVzt2rsfMc0_00154,7,0,85,TRUE
1625,OVzt2rsfMc0_00155,7,0,134,TRUE
1626,OVzt2rsfMc0_00156,7,0,98,TRUE
1627,OVzt2rsfMc0_00172,7,0,64,TRUE
1628,OVzt2rsfMc0_00173,7,0,145,TRUE
1629,OVzt2rsfMc0_00177,7,0,55,TRUE
1630,OVzt2rsfMc0_00178,7,0,124,TRUE
1631,OVzt2rsfMc0_00179,7,0,83,FALSE
1632,OVzt2rsfMc0_00180,7,0,44,FALSE
1633,OVzt2rsfMc0_00181,7,0,113,TRUE
1634,OVzt2rsfMc0_00183,7,0,85,TRUE
1635,OVzt2rsfMc0_00184,7,0,144,TRUE
1636,OVzt2rsfMc0_00185,7,0,61,TRUE
1637,OVzt2rsfMc0_00186,7,0,128,TRUE
1638,OVzt2rsfMc0_00188,7,0,73,TRUE
1639,OVzt2rsfMc0_00202,7,0,112,FALSE
1640,OVzt2rsfMc0_00203,7,0,128,TRUE
1641,OVzt2rsfMc0_00204,7,0,92,TRUE
1642,OVzt2rsfMc0_00211,7,0,114,TRUE
1643,OVzt2rsfMc0_00212,7,0,164,TRUE
1644,OVzt2rsfMc0_00213,7,0,84,FALSE
1645,OVzt2rsfMc0_00214,7,0,47,FALSE
1646,OVzt2rsfMc0_00215,7,0,138,TRUE
1647,OVzt2rsfMc0_00216,7,0,77,FALSE
1648,OVzt2rsfMc0_00220,7,0,53,TRUE
1649,OVzt2rsfMc0_00221,7,0,133,TRUE
1650,OVzt2rsfMc0_00223,7,0,109,FALSE
1651,OVzt2rsfMc0_00224,7,0,111,TRUE
1652,OVzt2rsfMc0_00225,7,0,134,TRUE
1653,OVzt2rsfMc0_00226,7,0,81,FALSE
1654,OVzt2rsfMc0_00266,7,0,56,TRUE
1655,OVzt2rsfMc0_00267,7,0,109,TRUE
1656,OVzt2rsfMc0_00268,7,0,149,TRUE
1657,OVzt2rsfMc0_00299,7,0,59,TRUE
1658,OVzt2rsfMc0_00300,7,0,118,TRUE
1659,OVzt2rsfMc0_00316,7,0,121,TRUE
1660,OVzt2rsfMc0_00317,7,0,177,TRUE
1661,OVzt2rsfMc0_00318,7,0,157,TRUE
1662,OVzt2rsfMc0_00405,7,0,82,TRUE
1663,OVzt2rsfMc0_00406,7,0,141,TRUE
1664,OVzt2rsfMc0_00407,7,0,97,FALSE
1665,OVzt2rsfMc0_00409,7,0,85,FALSE
1666,OVzt2rsfMc0_00410,7,0,165,TRUE
1667,OVzt2rsfMc0_00411,7,0,131,FALSE
1668,OVzt2rsfMc0_00428,7,0,64,FALSE
1669,OVzt2rsfMc0_00429,7,0,114,TRUE
1670,OVzt2rsfMc0_00430,7,0,103,FALSE
1671,Q--70-ELqLw_00035,7,0,63,TRUE
1672,Q--70-ELqLw_00036,7,0,106,TRUE
1673,Q--70-ELqLw_00037,7,0,162,TRUE
1674,Q--70-ELqLw_00059,7,0,66,FALSE
1675,Q--70-ELqLw_00060,7,0,296,FALSE
1676,Q--70-ELqLw_00102,7,0,195,FALSE
1677,RWNrARSbRCY_00027,7,0,107,TRUE
1678,RWNrARSbRCY_00028,7,0,142,TRUE
1679,RWNrARSbRCY_00029,7,0,192,FALSE
1680,RWNrARSbRCY_00094,7,0,77,TRUE
1681,RWNrARSbRCY_00095,7,0,133,TRUE
1682,RWNrARSbRCY_00096,7,0,209,FALSE
1683,S9aCrmtAV8o_00095,7,0,123,TRUE
1684,S9aCrmtAV8o_00096,7,0,224,FALSE
1685,S9aCrmtAV8o_00099,7,0,127,TRUE
1686,S9aCrmtAV8o_00100,7,0,224,FALSE
1687,S9aCrmtAV8o_00125,7,0,149,FALSE
1688,S9aCrmtAV8o_00126,7,0,203,FALSE
1689,S9aCrmtAV8o_00132,7,0,167,FALSE
1690,S9aCrmtAV8o_00133,7,0,252,FALSE
1691,S9aCrmtAV8o_00137,7,0,277,FALSE
1692,S9aCrmtAV8o_00138,7,0,255,FALSE
1693,S9aCrmtAV8o_00145,7,0,151,FALSE
1694,S9aCrmtAV8o_00146,7,0,254,FALSE
1695,TeboS8s_00w_00002,7,0,114,TRUE
1696,TeboS8s_00w_00003,7,0,208,FALSE
1697,TeboS8s_00w_00017,7,0,197,FALSE
1698,TeboS8s_00w_00018,7,0,214,FALSE
1699,TeboS8s_00w_00025,7,0,602,FALSE
1700,TeboS8s_00w_00026,7,0,275,FALSE
1701,TeboS8s_00w_00063,7,0,146,TRUE
1702,TeboS8s_00w_00064,7,0,240,FALSE
1703,TeboS8s_00w_00178,7,0,131,FALSE
1704,TeboS8s_00w_00179,7,0,256,FALSE
1705,VNvb5oLOpLg_00376,7,0,178,FALSE
1706,VNvb5oLOpLg_00377,7,0,266,FALSE
1707,VNvb5oLOpLg_00406,7,0,167,FALSE
1708,VNvb5oLOpLg_00407,7,0,298,FALSE
1709,VNvb5oLOpLg_00410,7,0,144,TRUE
1710,VNvb5oLOpLg_00411,7,0,241,FALSE
1711,VNvb5oLOpLg_00430,7,0,157,TRUE
1712,VNvb5oLOpLg_00431,7,0,267,FALSE
1713,VNvb5oLOpLg_00464,7,0,171,TRUE
1714,VNvb5oLOpLg_00465,7,0,257,FALSE
1715,VNvb5oLOpLg_00468,7,0,255,FALSE
1716,VNvb5oLOpLg_00469,7,0,233,FALSE
1717,VNvb5oLOpLg_00476,7,0,106,TRUE
1718,VNvb5oLOpLg_00477,7,0,211,FALSE
1719,VNvb5oLOpLg_00484,7,0,157,TRUE
1720,VNvb5oLOpLg_00485,7,0,291,FALSE
1721,VNvb5oLOpLg_00500,7,0,220,FALSE
1722,VNvb5oLOpLg_00501,7,0,313,FALSE
1723,VNvb5oLOpLg_00547,7,0,183,FALSE
1724,VNvb5oLOpLg_00548,7,0,252,FALSE
1725,VNvb5oLOpLg_00928,7,0,154,TRUE
1726,VNvb5oLOpLg_00929,7,0,268,FALSE
1727,VNvb5oLOpLg_00930,7,0,261,FALSE
1728,VNvb5oLOpLg_00970,7,0,147,FALSE
1729,VNvb5oLOpLg_00971,7,0,274,FALSE
1730,VNvb5oLOpLg_00972,7,0,280,FALSE
1731,VNvb5oLOpLg_00979,7,0,182,FALSE
1732,VNvb5oLOpLg_00980,7,0,267,FALSE
1733,VNvb5oLOpLg_00981,7,0,258,FALSE
1734,VNvb5oLOpLg_00988,7,0,131,FALSE
1735,VNvb5oLOpLg_00989,7,0,256,FALSE
1736,VNvb5oLOpLg_00990,7,0,233,FALSE
1737,VNvb5oLOpLg_00991,7,0,166,FALSE
1738,VNvb5oLOpLg_00992,7,0,235,FALSE
1739,VNvb5oLOpLg_00993,7,0,222,FALSE
1740,VNvb5oLOpLg_01029,7,0,136,FALSE
1741,VNvb5oLOpLg_01030,7,0,244,FALSE
1742,VNvb5oLOpLg_01031,7,0,238,FALSE
1743,VNvb5oLOpLg_01035,7,0,181,FALSE
1744,VNvb5oLOpLg_01036,7,0,278,FALSE
1745,VNvb5oLOpLg_01037,7,0,264,FALSE
1746,VNvb5oLOpLg_01038,7,0,150,FALSE
1747,VNvb5oLOpLg_01039,7,0,271,FALSE
1748,VNvb5oLOpLg_01040,7,0,286,FALSE
1749,VNvb5oLOpLg_01042,7,0,302,FALSE
1750,VNvb5oLOpLg_01043,7,0,291,FALSE
1751,VNvb5oLOpLg_01067,7,0,426,FALSE
1752,VNvb5oLOpLg_01068,7,0,270,FALSE
1753,VNvb5oLOpLg_01069,7,0,312,FALSE
1754,VNvb5oLOpLg_01088,7,0,159,TRUE
1755,VNvb5oLOpLg_01090,7,0,270,FALSE
1756,VNvb5oLOpLg_01140,7,0,274,FALSE
1757,VNvb5oLOpLg_01142,7,0,170,FALSE
1758,VNvb5oLOpLg_01143,7,0,265,FALSE
1759,VNvb5oLOpLg_01144,7,0,270,FALSE
1760,Y7QZcr24ye0_00862,7,0,467,FALSE
1761,Y7QZcr24ye0_00863,7,0,327,FALSE
1762,Y7QZcr24ye0_00864,7,0,326,FALSE
1763,Y7QZcr24ye0_00891,7,0,139,FALSE
1764,Y7QZcr24ye0_00892,7,0,258,FALSE
1765,Y7QZcr24ye0_00893,7,0,249,FALSE
1766,Y7QZcr24ye0_00926,7,0,204,FALSE
1767,Y7QZcr24ye0_00927,7,0,276,FALSE
1768,Y7QZcr24ye0_00928,7,0,266,FALSE
1769,Y7QZcr24ye0_00953,7,0,224,FALSE
1770,Y7QZcr24ye0_00954,7,0,283,FALSE
1771,Y7QZcr24ye0_00955,7,0,302,FALSE
1772,Y7QZcr24ye0_00971,7,0,162,TRUE
1773,Y7QZcr24ye0_00972,7,0,276,FALSE
1774,Y7QZcr24ye0_00973,7,0,301,FALSE
1775,Y7QZcr24ye0_00989,7,0,228,FALSE
1776,Y7QZcr24ye0_00990,7,0,288,FALSE
1777,Y7QZcr24ye0_00991,7,0,300,FALSE
1778,ZAmJsIcfFOA_00069,7,0,104,TRUE
1779,ZAmJsIcfFOA_00070,7,0,114,TRUE
1780,ZAmJsIcfFOA_00071,7,0,136,TRUE
1781,ZAmJsIcfFOA_00084,7,0,163,FALSE
1782,ZAmJsIcfFOA_00085,7,0,171,TRUE
1783,ZAmJsIcfFOA_00113,7,0,76,TRUE
1784,ZAmJsIcfFOA_00114,7,0,175,TRUE
1785,ZAmJsIcfFOA_00115,7,0,116,FALSE
1786,ZAmJsIcfFOA_00150,7,0,74,TRUE
1787,ZAmJsIcfFOA_00151,7,0,182,FALSE
1788,ZAmJsIcfFOA_00152,7,0,137,TRUE
1789,ZAmJsIcfFOA_00171,7,0,196,FALSE
1790,ZAmJsIcfFOA_00173,7,0,157,FALSE
1791,ZAmJsIcfFOA_00193,7,0,97,TRUE
1792,ZAmJsIcfFOA_00194,7,0,222,FALSE
1793,ZAmJsIcfFOA_00195,7,0,84,TRUE
1794,ZAmJsIcfFOA_00196,7,0,172,TRUE
1795,ZAmJsIcfFOA_00197,7,0,110,FALSE
1796,ZAmJsIcfFOA_00213,7,0,107,FALSE
1797,ZAmJsIcfFOA_00214,7,0,225,FALSE
1798,ZAmJsIcfFOA_00215,7,0,167,FALSE
1799,ZAmJsIcfFOA_00234,7,0,66,TRUE
1800,ZAmJsIcfFOA_00235,7,0,252,FALSE
1801,ZAmJsIcfFOA_00236,7,0,141,TRUE
1802,ZAmJsIcfFOA_00237,7,0,166,TRUE
1803,ZAmJsIcfFOA_00238,7,0,155,TRUE
1804,ZAmJsIcfFOA_00239,7,0,117,TRUE
1805,ZAmJsIcfFOA_00275,7,0,239,FALSE
1806,ZAmJsIcfFOA_00339,7,0,69,TRUE
1807,ZAmJsIcfFOA_00340,7,0,166,TRUE
1808,ZAmJsIcfFOA_00341,7,0,121,FALSE
1809,_8Vy3dlHg2w_00218,7,0,99,TRUE
1810,_lmT4WlK7G0_00054,7,0,150,TRUE
1811,_lmT4WlK7G0_00055,7,0,134,TRUE
1812,_lmT4WlK7G0_00069,7,0,104,TRUE
1813,_lmT4WlK7G0_00070,7,0,160,TRUE
1814,_lmT4WlK7G0_00071,7,0,79,FALSE
1815,_lmT4WlK7G0_00072,7,0,69,TRUE
1816,_lmT4WlK7G0_00073,7,0,144,TRUE
1817,_lmT4WlK7G0_00074,7,0,97,FALSE
1818,_lmT4WlK7G0_00076,7,0,160,TRUE
1819,_lmT4WlK7G0_00077,7,0,173,TRUE
1820,_lmT4WlK7G0_00078,7,0,116,TRUE
1821,_lmT4WlK7G0_00110,7,0,61,TRUE
1822,_lmT4WlK7G0_00111,7,0,110,FALSE
1823,_lmT4WlK7G0_00112,7,0,98,FALSE
1824,_lmT4WlK7G0_00113,7,0,58,FALSE
1825,_lmT4WlK7G0_00114,7,0,157,TRUE
1826,_lmT4WlK7G0_00115,7,0,101,FALSE
1827,_lmT4WlK7G0_00116,7,0,164,TRUE
1828,_lmT4WlK7G0_00117,7,0,198,FALSE
1829,_lmT4WlK7G0_00118,7,0,129,FALSE
1830,_tigfCJFLZg_00000,7,0,42,FALSE
1831,_tigfCJFLZg_00001,7,0,107,FALSE
1832,_tigfCJFLZg_00002,7,0,98,FALSE
1833,_tigfCJFLZg_00007,7,0,84,FALSE
1834,_tigfCJFLZg_00008,7,0,173,TRUE
1835,_tigfCJFLZg_00009,7,0,108,TRUE
1836,_tigfCJFLZg_00017,7,0,104,TRUE
1837,_tigfCJFLZg_00018,7,0,103,FALSE
1838,_tigfCJFLZg_00019,7,0,153,TRUE
1839,_tigfCJFLZg_00020,7,0,94,TRUE
1840,_tigfCJFLZg_00031,7,0,68,TRUE
1841,_tigfCJFLZg_00032,7,0,169,FALSE
1842,_tigfCJFLZg_00033,7,0,107,FALSE
1843,_tigfCJFLZg_00037,7,0,61,TRUE
1844,_tigfCJFLZg_00038,7,0,152,TRUE
1845,_tigfCJFLZg_00039,7,0,123,FALSE
1846,_tigfCJFLZg_00040,7,0,67,TRUE
1847,_tigfCJFLZg_00041,7,0,153,TRUE
1848,_tigfCJFLZg_00042,7,0,101,TRUE
1849,_tigfCJFLZg_00043,7,0,96,TRUE
1850,_tigfCJFLZg_00054,7,0,93,TRUE
1851,_tigfCJFLZg_00055,7,0,160,TRUE
1852,_tigfCJFLZg_00056,7,0,163,FALSE
1853,_tigfCJFLZg_00063,7,0,82,FALSE
1854,_tigfCJFLZg_00064,7,0,171,TRUE
1855,_tigfCJFLZg_00065,7,0,128,TRUE
1856,_tigfCJFLZg_00073,7,0,88,TRUE
1857,_tigfCJFLZg_00074,7,0,151,FALSE
1858,_tigfCJFLZg_00075,7,0,136,FALSE
1859,_tigfCJFLZg_00079,7,0,95,FALSE
1860,_tigfCJFLZg_00080,7,0,170,TRUE
1861,_tigfCJFLZg_00081,7,0,166,TRUE
1862,_tigfCJFLZg_00154,7,0,62,TRUE
1863,_tigfCJFLZg_00155,7,0,133,TRUE
1864,_tigfCJFLZg_00156,7,0,271,FALSE
1865,_tigfCJFLZg_00193,7,0,140,TRUE
1866,_tigfCJFLZg_00194,7,0,186,FALSE
1867,_tigfCJFLZg_00195,7,0,129,TRUE
1868,_tigfCJFLZg_00211,7,0,39,FALSE
1869,_tigfCJFLZg_00212,7,0,30,FALSE
1870,_tigfCJFLZg_00213,7,0,131,TRUE
1871,_tigfCJFLZg_00214,7,0,89,FALSE
1872,_tigfCJFLZg_00224,7,0,85,TRUE
1873,_tigfCJFLZg_00225,7,0,179,TRUE
1874,_tigfCJFLZg_00226,7,0,140,TRUE
1875,_tigfCJFLZg_00252,7,0,50,FALSE
1876,_tigfCJFLZg_00253,7,0,136,TRUE
1877,_tigfCJFLZg_00254,7,0,86,TRUE
1878,_tigfCJFLZg_00258,7,0,68,TRUE
1879,_tigfCJFLZg_00259,7,0,149,FALSE
1880,_tigfCJFLZg_00260,7,0,153,TRUE
1881,_tigfCJFLZg_00264,7,0,47,TRUE
1882,_tigfCJFLZg_00265,7,0,99,TRUE
1883,_tigfCJFLZg_00266,7,0,77,FALSE
1884,_tigfCJFLZg_00267,7,0,57,TRUE
1885,_tigfCJFLZg_00268,7,0,130,TRUE
1886,_tigfCJFLZg_00269,7,0,54,TRUE
1887,_tigfCJFLZg_00285,7,0,69,TRUE
1888,_tigfCJFLZg_00286,7,0,166,TRUE
1889,_tigfCJFLZg_00288,7,0,128,TRUE
1890,_tigfCJFLZg_00289,7,0,81,TRUE
1891,_tigfCJFLZg_00290,7,0,151,TRUE
1892,_tigfCJFLZg_00291,7,0,81,FALSE
1893,_tigfCJFLZg_00395,7,0,53,TRUE
1894,_tigfCJFLZg_00396,7,0,135,TRUE
1895,_tigfCJFLZg_00397,7,0,140,TRUE
1896,_tigfCJFLZg_00410,7,0,174,TRUE
1897,_tigfCJFLZg_00411,7,0,183,FALSE
1898,_tigfCJFLZg_00412,7,0,121,TRUE
1899,_tigfCJFLZg_00438,7,0,152,TRUE
1900,_tigfCJFLZg_00439,7,0,150,TRUE
1901,_tigfCJFLZg_00440,7,0,84,FALSE
1902,_tigfCJFLZg_00468,7,0,70,TRUE
1903,_tigfCJFLZg_00469,7,0,150,TRUE
1904,_tigfCJFLZg_00470,7,0,88,FALSE
1905,aektxm8cLdo_00020,7,0,82,TRUE
1906,aektxm8cLdo_00021,7,0,131,TRUE
1907,aektxm8cLdo_00022,7,0,96,TRUE
1908,aektxm8cLdo_00035,7,0,136,TRUE
1909,aektxm8cLdo_00036,7,0,141,TRUE
1910,aektxm8cLdo_00037,7,0,125,TRUE
1911,aektxm8cLdo_00044,7,0,46,TRUE
1912,aektxm8cLdo_00045,7,0,80,TRUE
1913,aektxm8cLdo_00046,7,0,72,TRUE
1914,c7FHotPDZIw_00044,7,0,86,TRUE
1915,c7FHotPDZIw_00045,7,0,110,TRUE
1916,c7FHotPDZIw_00054,7,0,146,TRUE
1917,c7FHotPDZIw_00055,7,0,112,TRUE
1918,c7FHotPDZIw_00083,7,0,129,TRUE
1919,c7FHotPDZIw_00084,7,0,165,TRUE
1920,c7FHotPDZIw_00091,7,0,167,TRUE
1921,c7FHotPDZIw_00092,7,0,87,TRUE
1922,c7FHotPDZIw_00094,7,0,123,TRUE
1923,czXA41QTops_00012,7,0,83,FALSE
1924,czXA41QTops_00013,7,0,172,TRUE
1925,czXA41QTops_00014,7,0,79,FALSE
1926,czXA41QTops_00066,7,0,138,FALSE
1927,czXA41QTops_00067,7,0,57,FALSE
1928,db7DmpqzGmc_00061,7,0,48,FALSE
1929,db7DmpqzGmc_00062,7,0,89,TRUE
1930,db7DmpqzGmc_00063,7,0,137,TRUE
1931,db7DmpqzGmc_00064,7,0,49,FALSE
1932,db7DmpqzGmc_00065,7,0,87,TRUE
1933,db7DmpqzGmc_00066,7,0,99,TRUE
1934,db7DmpqzGmc_00070,7,0,73,FALSE
1935,db7DmpqzGmc_00071,7,0,103,TRUE
1936,db7DmpqzGmc_00072,7,0,145,TRUE
1937,db7DmpqzGmc_00079,7,0,53,TRUE
1938,db7DmpqzGmc_00080,7,0,91,TRUE
1939,db7DmpqzGmc_00081,7,0,141,TRUE
1940,db7DmpqzGmc_00095,7,0,71,TRUE
1941,db7DmpqzGmc_00096,7,0,84,FALSE
1942,db7DmpqzGmc_00097,7,0,160,TRUE
1943,db7DmpqzGmc_00101,7,0,77,FALSE
1944,db7DmpqzGmc_00102,7,0,116,FALSE
1945,db7DmpqzGmc_00103,7,0,192,FALSE
1946,db7DmpqzGmc_00104,7,0,37,FALSE
1947,db7DmpqzGmc_00105,7,0,34,TRUE
1948,db7DmpqzGmc_00106,7,0,103,TRUE
1949,db7DmpqzGmc_00141,7,0,58,TRUE
1950,db7DmpqzGmc_00142,7,0,74,TRUE
1951,db7DmpqzGmc_00143,7,0,79,FALSE
1952,db7DmpqzGmc_00144,7,0,122,TRUE
1953,db7DmpqzGmc_00186,7,0,75,FALSE
1954,db7DmpqzGmc_00187,7,0,107,FALSE
1955,db7DmpqzGmc_00188,7,0,157,TRUE
1956,db7DmpqzGmc_00205,7,0,46,FALSE
1957,db7DmpqzGmc_00206,7,0,69,FALSE
1958,db7DmpqzGmc_00207,7,0,119,FALSE
1959,db7DmpqzGmc_00208,7,0,176,FALSE
1960,db7DmpqzGmc_00209,7,0,87,TRUE
1961,db7DmpqzGmc_00210,7,0,92,TRUE
1962,db7DmpqzGmc_00214,7,0,166,TRUE
1963,db7DmpqzGmc_00215,7,0,64,FALSE
1964,db7DmpqzGmc_00216,7,0,129,TRUE
1965,ddV_Cpszpls_00098,7,0,82,TRUE
1966,ddV_Cpszpls_00099,7,0,189,FALSE
1967,ddV_Cpszpls_00101,7,0,48,FALSE
1968,ddV_Cpszpls_00102,7,0,151,FALSE
1969,ddV_Cpszpls_00103,7,0,144,TRUE
1970,eN8umEok9U8_00086,7,0,203,FALSE
1971,eN8umEok9U8_00087,7,0,136,FALSE
1972,eN8umEok9U8_00192,7,0,96,TRUE
1973,eN8umEok9U8_00193,7,0,124,TRUE
1974,egsanPCCIzQ_00061,7,0,75,TRUE
1975,egsanPCCIzQ_00062,7,0,179,TRUE
1976,egsanPCCIzQ_00063,7,0,99,TRUE
1977,egsanPCCIzQ_00064,7,0,177,FALSE
1978,egsanPCCIzQ_00065,7,0,141,TRUE
1979,egsanPCCIzQ_00066,7,0,60,FALSE
1980,egsanPCCIzQ_00067,7,0,176,TRUE
1981,egsanPCCIzQ_00068,7,0,114,TRUE
1982,egsanPCCIzQ_00069,7,0,88,TRUE
1983,egsanPCCIzQ_00070,7,0,228,FALSE
1984,egsanPCCIzQ_00071,7,0,141,TRUE
1985,egsanPCCIzQ_00093,7,0,113,FALSE
1986,egsanPCCIzQ_00094,7,0,197,FALSE
1987,egsanPCCIzQ_00095,7,0,123,FALSE
1988,egsanPCCIzQ_00114,7,0,75,FALSE
1989,egsanPCCIzQ_00115,7,0,171,FALSE
1990,egsanPCCIzQ_00150,7,0,104,TRUE
1991,egsanPCCIzQ_00151,7,0,210,FALSE
1992,egsanPCCIzQ_00152,7,0,170,TRUE
1993,egsanPCCIzQ_00153,7,0,56,FALSE
1994,egsanPCCIzQ_00154,7,0,179,TRUE
1995,egsanPCCIzQ_00155,7,0,136,TRUE
1996,egsanPCCIzQ_00156,7,0,118,FALSE
1997,egsanPCCIzQ_00157,7,0,203,FALSE
1998,egsanPCCIzQ_00158,7,0,135,FALSE
1999,fB1Pc3CylrQ_00013,7,0,94,FALSE
2000,fohMq9tOn6E_00072,7,0,101,FALSE
2001,fohMq9tOn6E_00073,7,0,154,FALSE
2002,fohMq9tOn6E_00079,7,0,95,TRUE
2003,fohMq9tOn6E_00080,7,0,158,TRUE
2004,iv0Gu1VXAgc_00024,7,0,50,FALSE
2005,iv0Gu1VXAgc_00025,7,0,92,FALSE
2006,iv0Gu1VXAgc_00026,7,0,112,FALSE
2007,iv0Gu1VXAgc_00045,7,0,63,TRUE
2008,iv0Gu1VXAgc_00046,7,0,85,TRUE
2009,iv0Gu1VXAgc_00047,7,0,122,TRUE
2010,iv0Gu1VXAgc_00084,7,0,48,FALSE
2011,iv0Gu1VXAgc_00085,7,0,77,TRUE
2012,iv0Gu1VXAgc_00086,7,0,116,FALSE
2013,iv0Gu1VXAgc_00145,7,0,153,TRUE
2014,iv0Gu1VXAgc_00146,7,0,91,FALSE
2015,iv0Gu1VXAgc_00147,7,0,145,TRUE
2016,iv0Gu1VXAgc_00151,7,0,42,FALSE
2017,iv0Gu1VXAgc_00152,7,0,57,TRUE
2018,iv0Gu1VXAgc_00153,7,0,109,FALSE
2019,iv0Gu1VXAgc_00179,7,0,59,FALSE
2020,iv0Gu1VXAgc_00180,7,0,99,FALSE
2021,iv0Gu1VXAgc_00181,7,0,155,FALSE
2022,iv0Gu1VXAgc_00212,7,0,52,TRUE
2023,iv0Gu1VXAgc_00213,7,0,78,TRUE
2024,iv0Gu1VXAgc_00214,7,0,122,TRUE
2025,k1F4LHeYhBs_00000,7,0,128,FALSE
2026,k1F4LHeYhBs_00001,7,0,281,FALSE
2027,k1F4LHeYhBs_00038,7,0,186,FALSE
2028,k1F4LHeYhBs_00039,7,0,282,FALSE
2029,k1F4LHeYhBs_00040,7,0,267,FALSE
2030,k1F4LHeYhBs_00053,7,0,217,FALSE
2031,k1F4LHeYhBs_00054,7,0,299,FALSE
2032,k1F4LHeYhBs_00055,7,0,283,FALSE
2033,k1F4LHeYhBs_00179,7,0,129,TRUE
2034,k1F4LHeYhBs_00180,7,0,231,FALSE
2035,k1F4LHeYhBs_00181,7,0,225,FALSE
2036,k1F4LHeYhBs_00187,7,0,120,TRUE
2037,k1F4LHeYhBs_00188,7,0,211,FALSE
2038,k1F4LHeYhBs_00189,7,0,213,FALSE
2039,k1F4LHeYhBs_00206,7,0,159,FALSE
2040,k1F4LHeYhBs_00207,7,0,188,FALSE
2041,k1F4LHeYhBs_00212,7,0,400,FALSE
2042,k1F4LHeYhBs_00214,7,0,226,FALSE
2043,k1F4LHeYhBs_00215,7,0,246,FALSE
2044,k1F4LHeYhBs_00225,7,0,113,TRUE
2045,k1F4LHeYhBs_00226,7,0,203,FALSE
2046,k1F4LHeYhBs_00227,7,0,220,FALSE
2047,k1F4LHeYhBs_00243,7,0,236,FALSE
2048,k1F4LHeYhBs_00244,7,0,282,FALSE
2049,k1F4LHeYhBs_00245,7,0,317,FALSE
2050,k1F4LHeYhBs_00258,7,0,192,FALSE
2051,k1F4LHeYhBs_00259,7,0,257,FALSE
2052,k1F4LHeYhBs_00260,7,0,225,FALSE
2053,kVT_sNgYBAE_00012,7,0,237,FALSE
2054,kVT_sNgYBAE_00013,7,0,216,FALSE
2055,kVT_sNgYBAE_00109,7,0,57,TRUE
2056,kVT_sNgYBAE_00110,7,0,188,FALSE
2057,l6ZoMjD1UtA_00003,7,0,145,TRUE
2058,l6ZoMjD1UtA_00004,7,0,101,TRUE
2059,l6ZoMjD1UtA_00006,7,0,125,TRUE
2060,l6ZoMjD1UtA_00069,7,0,46,FALSE
2061,l6ZoMjD1UtA_00070,7,0,93,TRUE
2062,l6ZoMjD1UtA_00071,7,0,104,FALSE
2063,l6ZoMjD1UtA_00084,7,0,78,FALSE
2064,l6ZoMjD1UtA_00085,7,0,137,TRUE
2065,l6ZoMjD1UtA_00086,7,0,126,FALSE
2066,l6ZoMjD1UtA_00131,7,0,103,TRUE
2067,l6ZoMjD1UtA_00143,7,0,47,TRUE
2068,l6ZoMjD1UtA_00144,7,0,115,TRUE
2069,l6ZoMjD1UtA_00145,7,0,99,FALSE
2070,l6ZoMjD1UtA_00147,7,0,150,TRUE
2071,mGbuP7nT2ck_00028,7,0,86,TRUE
